"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2010","2010","USD","US Dollar","0","Units",,,461368031,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2011","2011","USD","US Dollar","0","Units",,,519861342,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2012","2012","USD","US Dollar","0","Units",,,437152293,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2013","2013","USD","US Dollar","0","Units",,,420182576,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2014","2014","USD","US Dollar","0","Units",,,553527821,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2015","2015","USD","US Dollar","0","Units",,,425398647,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2016","2016","USD","US Dollar","0","Units",,,421490516,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2017","2017","USD","US Dollar","0","Units",,,606864077,,
"MEX","Mexico","IMP","Imports","PRT","Portugal","A","Annual","2018","2018","USD","US Dollar","0","Units",,,665099727,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2010","2010","USD","US Dollar","0","Units",,,101581021,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2011","2011","USD","US Dollar","0","Units",,,120314856,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2012","2012","USD","US Dollar","0","Units",,,156688968,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2013","2013","USD","US Dollar","0","Units",,,204324046,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2014","2014","USD","US Dollar","0","Units",,,191303594,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2015","2015","USD","US Dollar","0","Units",,,347238993,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2016","2016","USD","US Dollar","0","Units",,,276409185,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2017","2017","USD","US Dollar","0","Units",,,266766206,,
"MEX","Mexico","IMP","Imports","SVK","Slovak Republic","A","Annual","2018","2018","USD","US Dollar","0","Units",,,439976284,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2010","2010","USD","US Dollar","0","Units",,,3232306313,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3843192684,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4081098510,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4311071460,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4753243129,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2015","2015","USD","US Dollar","0","Units",,,4554439053,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4455983245,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5006328370,,
"MEX","Mexico","IMP","Imports","ESP","Spain","A","Annual","2018","2018","USD","US Dollar","0","Units",,,5519918740,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2010","2010","USD","US Dollar","0","Units",,,939208016,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1148060858,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1299167613,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1219172699,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1047857529,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1003481002,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2016","2016","USD","US Dollar","0","Units",,,926149882,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1038985645,,
"MEX","Mexico","IMP","Imports","SWE","Sweden","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1043432596,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1480091033,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1568666994,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1535515318,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1736113819,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2009400338,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1688775531,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1657937943,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1692415463,,
"MEX","Mexico","IMP","Imports","CHE","Switzerland","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1794585492,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2010","2010","USD","US Dollar","0","Units",,,311244649,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2011","2011","USD","US Dollar","0","Units",,,324972804,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2012","2012","USD","US Dollar","0","Units",,,426412967,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2013","2013","USD","US Dollar","0","Units",,,527102657,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2014","2014","USD","US Dollar","0","Units",,,639144838,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2015","2015","USD","US Dollar","0","Units",,,668373758,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2016","2016","USD","US Dollar","0","Units",,,730515219,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2017","2017","USD","US Dollar","0","Units",,,800973409,,
"MEX","Mexico","IMP","Imports","TUR","Turkey","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1028817674,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2004959141,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2141900160,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2391965324,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2508027874,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2513361108,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2344809317,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2016","2016","USD","US Dollar","0","Units",,,2128187742,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2017","2017","USD","US Dollar","0","Units",,,2426975503,,
"MEX","Mexico","IMP","Imports","GBR","United Kingdom","A","Annual","2018","2018","USD","US Dollar","0","Units",,,2420469114,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2010","2010","USD","US Dollar","0","Units",,,145450398186,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2011","2011","USD","US Dollar","0","Units",,,174878459524,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2012","2012","USD","US Dollar","0","Units",,,185679420954,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2013","2013","USD","US Dollar","0","Units",,,187758443992,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2014","2014","USD","US Dollar","0","Units",,,195857558394,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2015","2015","USD","US Dollar","0","Units",,,187301416336,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2016","2016","USD","US Dollar","0","Units",,,179909107642,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2017","2017","USD","US Dollar","0","Units",,,194992230974,,
"MEX","Mexico","IMP","Imports","USA","United States","A","Annual","2018","2018","USD","US Dollar","0","Units",,,216282237820,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1092847435,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1061393271,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1004170154,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1167269513,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1049677725,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1056936225,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2016","2016","USD","US Dollar","0","Units",,,896804673,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2017","2017","USD","US Dollar","0","Units",,,822696931,,
"MEX","Mexico","IMP","Imports","ARG","Argentina","A","Annual","2018","2018","USD","US Dollar","0","Units",,,832668780,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2010","2010","USD","US Dollar","0","Units",,,4327470261,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2011","2011","USD","US Dollar","0","Units",,,4561489070,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2012","2012","USD","US Dollar","0","Units",,,4494508813,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2013","2013","USD","US Dollar","0","Units",,,4420606026,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2014","2014","USD","US Dollar","0","Units",,,4472973168,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2015","2015","USD","US Dollar","0","Units",,,4622107445,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4732838489,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5440399088,,
"MEX","Mexico","IMP","Imports","BRA","Brazil","A","Annual","2018","2018","USD","US Dollar","0","Units",,,6510785844,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1952329213,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2101388094,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1502612974,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1438431500,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1397604224,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1480408686,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1335449054,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1536647215,,
"MEX","Mexico","IMP","Imports","CHL","Chile","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1667741620,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2010","2010","USD","US Dollar","0","Units",,,45607547925,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2011","2011","USD","US Dollar","0","Units",,,52247992107,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2012","2012","USD","US Dollar","0","Units",,,56936124937,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2013","2013","USD","US Dollar","0","Units",,,61321380499,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2014","2014","USD","US Dollar","0","Units",,,66255965394,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2015","2015","USD","US Dollar","0","Units",,,69987806696,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2016","2016","USD","US Dollar","0","Units",,,69520668449,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2017","2017","USD","US Dollar","0","Units",,,74145284394,,
"MEX","Mexico","IMP","Imports","CHN","China (People's Republic of)","A","Annual","2018","2018","USD","US Dollar","0","Units",,,83504746875,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,34628061,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,31513571,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,151414570,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,127089367,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,147232137,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,113985427,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,346436283,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,170732794,,
"MEX","Mexico","IMP","Imports","EST","Estonia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,161611239,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1797065476,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2384912507,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2950911960,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2868176640,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3726519573,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2015","2015","USD","US Dollar","0","Units",,,4066864667,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2016","2016","USD","US Dollar","0","Units",,,4285924265,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5020498612,,
"MEX","Mexico","IMP","Imports","IND","India","A","Annual","2018","2018","USD","US Dollar","0","Units",,,5231569237,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1232258418,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1231229599,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1190567032,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1148990725,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1347941650,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1327100326,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1318716521,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1495542369,,
"MEX","Mexico","IMP","Imports","IDN","Indonesia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1590856412,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2010","2010","USD","US Dollar","0","Units",,,510169286,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2011","2011","USD","US Dollar","0","Units",,,541739243,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2012","2012","USD","US Dollar","0","Units",,,735926755,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2013","2013","USD","US Dollar","0","Units",,,615829119,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2014","2014","USD","US Dollar","0","Units",,,640576442,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2015","2015","USD","US Dollar","0","Units",,,694877138,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2016","2016","USD","US Dollar","0","Units",,,707397433,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2017","2017","USD","US Dollar","0","Units",,,712558105,,
"MEX","Mexico","IMP","Imports","ISR","Israel","A","Annual","2018","2018","USD","US Dollar","0","Units",,,671428811,,
"MEX","Mexico","IMP","Imports","RUS","Russia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,854729367,,
"MEX","Mexico","IMP","Imports","RUS","Russia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1149135877,,
"MEX","Mexico","IMP","Imports","RUS","Russia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1208592191,,
